code,code_description,code_type,cms_opps_inpatient_list,ccs
041C4K9,Bypass R Com Iliac Art to R Int Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KB,Bypass R Com Iliac Art to L Int Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KC,Bypass R Com Iliac Art to B Int Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KD,Bypass R Com Iliac Art to R Ext Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KF,Bypass R Com Iliac Art to L Ext Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KG,Bypass R Com Iliac Art to B Ext Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KH,Bypass R Com Iliac Art to R Femor A w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KJ,Bypass R Com Iliac Art to L Femor A w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KK,Bypass R Com Iliac Art to B Femor A w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KQ,Bypass R Com Iliac Art to Low Ex Art w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4KR,Bypass R Com Iliac Art to Low Art w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041C4Z0,Bypass R Com Iliac Art to Abd Aorta - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z1,Bypass R Com Iliac Art to Celiac Art - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z2,Bypass R Com Iliac Art to Mesent Art - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z3,Bypass R Com Iliac Art to R Renal A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z4,Bypass R Com Iliac Art to L Renal A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z5,Bypass R Com Iliac Art to B Renal A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z6,Bypass R Com Iliac Art to R Com Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z7,Bypass R Com Iliac Art to L Com Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z8,Bypass R Com Iliac Art to B Com Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4Z9,Bypass R Com Iliac Art to R Int Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZB,Bypass R Com Iliac Art to L Int Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZC,Bypass R Com Iliac Art to B Int Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZD,Bypass R Com Iliac Art to R Ext Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZF,Bypass R Com Iliac Art to L Ext Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZG,Bypass R Com Iliac Art to B Ext Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZH,Bypass R Com Iliac Art to R Femor A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZJ,Bypass R Com Iliac Art to L Femor A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZK,Bypass R Com Iliac Art to B Femor A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZQ,Bypass R Com Iliac Art to Low Ex Art - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041C4ZR,Bypass R Com Iliac Art to Low Art - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D096,Bypass L Com Iliac Art to R Com Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D097,Bypass L Com Iliac Art to L Com Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D098,Bypass L Com Iliac Art to B Com Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D099,Bypass L Com Iliac Art to R Int Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09B,Bypass L Com Iliac Art to L Int Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09C,Bypass L Com Iliac Art to B Int Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09D,Bypass L Com Iliac Art to R Ext Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09F,Bypass L Com Iliac Art to L Ext Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09G,Bypass L Com Iliac Art to B Ext Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09H,Bypass L Com Iliac Art to R Femor A w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09J,Bypass L Com Iliac Art to L Femor A w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09K,Bypass L Com Iliac Art to B Femor A w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09Q,Bypass L Com Iliac Art to Low Ex Art w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D09R,Bypass L Com Iliac Art to Low Art w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041D0A6,Bypass L Com Iliac Art to R Com Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0A7,Bypass L Com Iliac Art to L Com Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0A8,Bypass L Com Iliac Art to B Com Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0A9,Bypass L Com Iliac Art to R Int Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AB,Bypass L Com Iliac Art to L Int Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AC,Bypass L Com Iliac Art to B Int Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AD,Bypass L Com Iliac Art to R Ext Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AF,Bypass L Com Iliac Art to L Ext Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AG,Bypass L Com Iliac Art to B Ext Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AH,Bypass L Com Iliac Art to R Femor A w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AJ,Bypass L Com Iliac Art to L Femor A w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AK,Bypass L Com Iliac Art to B Femor A w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AQ,Bypass L Com Iliac Art to Low Ex Art w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0AR,Bypass L Com Iliac Art to Low Art w Autol Art - Open,ICD10_PROC,,ccs51thru61
041D0J6,Bypass L Com Iliac Art to R Com Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0J7,Bypass L Com Iliac Art to L Com Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0J8,Bypass L Com Iliac Art to B Com Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0J9,Bypass L Com Iliac Art to R Int Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JB,Bypass L Com Iliac Art to L Int Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JC,Bypass L Com Iliac Art to B Int Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JD,Bypass L Com Iliac Art to R Ext Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JF,Bypass L Com Iliac Art to L Ext Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JG,Bypass L Com Iliac Art to B Ext Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JH,Bypass L Com Iliac Art to R Femor A w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JJ,Bypass L Com Iliac Art to L Femor A w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JK,Bypass L Com Iliac Art to B Femor A w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JQ,Bypass L Com Iliac Art to Low Ex Art w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0JR,Bypass L Com Iliac Art to Low Art w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041D0K6,Bypass L Com Iliac Art to R Com Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0K7,Bypass L Com Iliac Art to L Com Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0K8,Bypass L Com Iliac Art to B Com Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0K9,Bypass L Com Iliac Art to R Int Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KB,Bypass L Com Iliac Art to L Int Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KC,Bypass L Com Iliac Art to B Int Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KD,Bypass L Com Iliac Art to R Ext Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KF,Bypass L Com Iliac Art to L Ext Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KG,Bypass L Com Iliac Art to B Ext Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KH,Bypass L Com Iliac Art to R Femor A w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KJ,Bypass L Com Iliac Art to L Femor A w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KK,Bypass L Com Iliac Art to B Femor A w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KQ,Bypass L Com Iliac Art to Low Ex Art w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0KR,Bypass L Com Iliac Art to Low Art w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041D0Z6,Bypass Left Common Iliac Artery to R Com Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0Z7,Bypass Left Common Iliac Artery to L Com Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0Z8,Bypass Left Common Iliac Artery to B Com Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0Z9,Bypass Left Common Iliac Artery to R Int Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZB,Bypass Left Common Iliac Artery to L Int Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZC,Bypass Left Common Iliac Artery to B Int Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZD,Bypass Left Common Iliac Artery to R Ext Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZF,Bypass Left Common Iliac Artery to L Ext Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZG,Bypass Left Common Iliac Artery to B Ext Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZH,Bypass Left Common Iliac Artery to R Femor A - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZJ,Bypass Left Common Iliac Artery to L Femor A - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZK,Bypass Left Common Iliac Artery to B Femor A - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZQ,Bypass Left Common Iliac Artery to Low Ex Art - Open Approach,ICD10_PROC,,ccs51thru61
041D0ZR,Bypass Left Common Iliac Artery to Low Art - Open Approach,ICD10_PROC,,ccs51thru61
041D496,Bypass L Com Iliac Art to R Com Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D497,Bypass L Com Iliac Art to L Com Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D498,Bypass L Com Iliac Art to B Com Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D499,Bypass L Com Iliac Art to R Int Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49B,Bypass L Com Iliac Art to L Int Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49C,Bypass L Com Iliac Art to B Int Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49D,Bypass L Com Iliac Art to R Ext Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49F,Bypass L Com Iliac Art to L Ext Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49G,Bypass L Com Iliac Art to B Ext Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49H,Bypass L Com Iliac Art to R Femor A w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49J,Bypass L Com Iliac Art to L Femor A w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49K,Bypass L Com Iliac Art to B Femor A w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49Q,Bypass L Com Iliac Art to Low Ex Art w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D49R,Bypass L Com Iliac Art to Low Art w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041D4A6,Bypass L Com Iliac Art to R Com Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4A7,Bypass L Com Iliac Art to L Com Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4A8,Bypass L Com Iliac Art to B Com Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4A9,Bypass L Com Iliac Art to R Int Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AB,Bypass L Com Iliac Art to L Int Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AC,Bypass L Com Iliac Art to B Int Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AD,Bypass L Com Iliac Art to R Ext Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AF,Bypass L Com Iliac Art to L Ext Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AG,Bypass L Com Iliac Art to B Ext Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AH,Bypass L Com Iliac Art to R Femor A w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AJ,Bypass L Com Iliac Art to L Femor A w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AK,Bypass L Com Iliac Art to B Femor A w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AQ,Bypass L Com Iliac Art to Low Ex Art w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4AR,Bypass L Com Iliac Art to Low Art w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041D4J6,Bypass L Com Iliac Art to R Com Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4J7,Bypass L Com Iliac Art to L Com Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4J8,Bypass L Com Iliac Art to B Com Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4J9,Bypass L Com Iliac Art to R Int Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JB,Bypass L Com Iliac Art to L Int Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JC,Bypass L Com Iliac Art to B Int Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JD,Bypass L Com Iliac Art to R Ext Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JF,Bypass L Com Iliac Art to L Ext Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JG,Bypass L Com Iliac Art to B Ext Ilia w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JH,Bypass L Com Iliac Art to R Femor A w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JJ,Bypass L Com Iliac Art to L Femor A w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JK,Bypass L Com Iliac Art to B Femor A w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JQ,Bypass L Com Iliac Art to Low Ex Art w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4JR,Bypass L Com Iliac Art to Low Art w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4K6,Bypass L Com Iliac Art to R Com Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4K7,Bypass L Com Iliac Art to L Com Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4K8,Bypass L Com Iliac Art to B Com Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4K9,Bypass L Com Iliac Art to R Int Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KB,Bypass L Com Iliac Art to L Int Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KC,Bypass L Com Iliac Art to B Int Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KD,Bypass L Com Iliac Art to R Ext Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KF,Bypass L Com Iliac Art to L Ext Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KG,Bypass L Com Iliac Art to B Ext Ilia w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KH,Bypass L Com Iliac Art to R Femor A w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KJ,Bypass L Com Iliac Art to L Femor A w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KK,Bypass L Com Iliac Art to B Femor A w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KQ,Bypass L Com Iliac Art to Low Ex Art w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4KR,Bypass L Com Iliac Art to Low Art w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
041D4Z6,Bypass L Com Iliac Art to R Com Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4Z7,Bypass L Com Iliac Art to L Com Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4Z8,Bypass L Com Iliac Art to B Com Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4Z9,Bypass L Com Iliac Art to R Int Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZB,Bypass L Com Iliac Art to L Int Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZC,Bypass L Com Iliac Art to B Int Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZD,Bypass L Com Iliac Art to R Ext Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZF,Bypass L Com Iliac Art to L Ext Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZG,Bypass L Com Iliac Art to B Ext Ilia - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZH,Bypass L Com Iliac Art to R Femor A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZJ,Bypass L Com Iliac Art to L Femor A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZK,Bypass L Com Iliac Art to B Femor A - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZQ,Bypass L Com Iliac Art to Low Ex Art - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041D4ZR,Bypass L Com Iliac Art to Low Art - Perc Endo Approach,ICD10_PROC,,ccs51thru61
041E09B,Bypass R Int Iliac Art to L Int Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09C,Bypass R Int Iliac Art to B Int Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09D,Bypass R Int Iliac Art to R Ext Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09F,Bypass R Int Iliac Art to L Ext Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09G,Bypass R Int Iliac Art to B Ext Ilia w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09H,Bypass R Int Iliac Art to R Femor A w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09J,Bypass R Int Iliac Art to L Femor A w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09K,Bypass R Int Iliac Art to B Femor A w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09P,Bypass R Int Iliac Art to Foot Art w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E09Q,Bypass R Int Iliac Art to Low Ex Art w Autol Vn - Open,ICD10_PROC,,ccs51thru61
041E0A9,Bypass R Int Iliac Art to R Int Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AB,Bypass R Int Iliac Art to L Int Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AC,Bypass R Int Iliac Art to B Int Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AD,Bypass R Int Iliac Art to R Ext Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AF,Bypass R Int Iliac Art to L Ext Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AG,Bypass R Int Iliac Art to B Ext Ilia w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AH,Bypass R Int Iliac Art to R Femor A w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AJ,Bypass R Int Iliac Art to L Femor A w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AK,Bypass R Int Iliac Art to B Femor A w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AP,Bypass R Int Iliac Art to Foot Art w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0AQ,Bypass R Int Iliac Art to Low Ex Art w Autol Art - Open,ICD10_PROC,,ccs51thru61
041E0J9,Bypass R Int Iliac Art to R Int Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JB,Bypass R Int Iliac Art to L Int Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JC,Bypass R Int Iliac Art to B Int Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JD,Bypass R Int Iliac Art to R Ext Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JF,Bypass R Int Iliac Art to L Ext Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JG,Bypass R Int Iliac Art to B Ext Ilia w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JH,Bypass R Int Iliac Art to R Femor A w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JJ,Bypass R Int Iliac Art to L Femor A w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JK,Bypass R Int Iliac Art to B Femor A w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JP,Bypass R Int Iliac Art to Foot Art w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0JQ,Bypass R Int Iliac Art to Low Ex Art w Synth Sub - Open,ICD10_PROC,,ccs51thru61
041E0K9,Bypass R Int Iliac Art to R Int Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KB,Bypass R Int Iliac Art to L Int Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KC,Bypass R Int Iliac Art to B Int Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KD,Bypass R Int Iliac Art to R Ext Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KF,Bypass R Int Iliac Art to L Ext Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KG,Bypass R Int Iliac Art to B Ext Ilia w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KH,Bypass R Int Iliac Art to R Femor A w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KJ,Bypass R Int Iliac Art to L Femor A w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KK,Bypass R Int Iliac Art to B Femor A w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KP,Bypass R Int Iliac Art to Foot Art w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0KQ,Bypass R Int Iliac Art to Low Ex Art w Nonaut Sub - Open,ICD10_PROC,,ccs51thru61
041E0Z9,Bypass R Int Iliac Art to R Int Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZB,Bypass R Int Iliac Art to L Int Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZC,Bypass R Int Iliac Art to B Int Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZD,Bypass R Int Iliac Art to R Ext Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZF,Bypass R Int Iliac Art to L Ext Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZG,Bypass R Int Iliac Art to B Ext Ilia - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZH,Bypass R Int Iliac Art to R Femor A - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZJ,Bypass R Int Iliac Art to L Femor A - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZK,Bypass R Int Iliac Art to B Femor A - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZP,Bypass R Int Iliac Art to Foot Art - Open Approach,ICD10_PROC,,ccs51thru61
041E0ZQ,Bypass R Int Iliac Art to Low Ex Art - Open Approach,ICD10_PROC,,ccs51thru61
041E499,Bypass R Int Iliac Art to R Int Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49B,Bypass R Int Iliac Art to L Int Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49C,Bypass R Int Iliac Art to B Int Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49D,Bypass R Int Iliac Art to R Ext Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49F,Bypass R Int Iliac Art to L Ext Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49G,Bypass R Int Iliac Art to B Ext Ilia w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49H,Bypass R Int Iliac Art to R Femor A w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49J,Bypass R Int Iliac Art to L Femor A w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49K,Bypass R Int Iliac Art to B Femor A w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49P,Bypass R Int Iliac Art to Foot Art w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E49Q,Bypass R Int Iliac Art to Low Ex Art w Autol Vn - Perc Endo,ICD10_PROC,,ccs51thru61
041E4A9,Bypass R Int Iliac Art to R Int Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041E4AB,Bypass R Int Iliac Art to L Int Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041E4AC,Bypass R Int Iliac Art to B Int Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041E4AD,Bypass R Int Iliac Art to R Ext Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041E4AF,Bypass R Int Iliac Art to L Ext Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041E4AG,Bypass R Int Iliac Art to B Ext Ilia w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041E4AH,Bypass R Int Iliac Art to R Femor A w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041E4AJ,Bypass R Int Iliac Art to L Femor A w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
041E4AK,Bypass R Int Iliac Art to B Femor A w Autol Art - Perc Endo,ICD10_PROC,,ccs51thru61
